Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
535883,RFHXXIX03G,Reliance Fixed Horizon Fund- XXIV Series 3  Growth Option,Active,F ,10.00,INF204KB1BL0,,MF
535908,IB370DS3DG,Indiabulls Fixed Maturity Plan Series III-370 Days July 2013(3)- Direct Plan Growth,Active,F ,10.00,INF666M01907,,MF
535909,IB370DS3RG,Indiabulls Fixed Maturity Plan Series III-370 Days July 2013(3)- Regular Plan Growth,Active,F ,10.00,INF666M01931,,MF
535918,IPRU2109,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan A - 60 M P - R P C O,Active,F ,10.00,INF109KA1863,,MF
535919,IPRU2110,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan A - 60 M P - R P D O,Active,F ,10.00,INF109KA1871,,MF
535920,IPRU8309,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan A - 60 M P - D P C O,Active,F ,10.00,INF109KA1848,,MF
535934,KTKFMP108G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 108 - 733 Days Non Direct Plan- Growth option,Active,F ,10.00,INF174K01T53,,MF
535935,KTKFMP108D,Kotak Mahindra Mutual Fund - Kotak FMP 108 - 733 Days Non Direct Plan- Dividend option,Active,F ,10.00,INF174K01T61,,MF
535936,KTKFMP108GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 108 - 733 Days Direct Plan - Growth option,Active,F ,10.00,INF174K01T79,,MF
535978,KTKFMP109DD,Kotak Mahindra Mutual Fund - Kotak FMP  Series  109 - 370 Days Direct Plan-Dividend Option,Active,F ,10.00,INF174K01PQ7,,MF
535991,SMFHYARG,Sundaram Hybrid Fund - Series A- Regular Plan Growth Option,Active,F ,10.00,INF903J01SY9,,MF
535992,SMFHYAHD,Sundaram Hybrid Fund - Series A- Regular Plan Half yearly Dividend Option,Active,F ,10.00,INF903J01SZ6,,MF
535993,SMFHYAYD,Sundaram Hybrid Fund - Series A- Regular Plan Yearly Dividend Option,Active,F ,10.00,INF903J01TA7,,MF
535994,SMFHYADG,Sundaram Hybrid Fund - Series A- Direct Plan Growth Option,Active,F ,10.00,INF903J01TB5,,MF
535995,SMFHYADYD,Sundaram Hybrid Fund - Series A- Direct Plan Yearly Dividend Option,Active,F ,10.00,INF903J01TD1,,MF
535996,RFXXIV04DG,Reliance Fixed Horizon Fund XXIV- Series 4- Direct Plan Growth Option,Active,F ,10.00,INF204KB1DJ0,,MF
535998,RFHXXIV04G,Reliance Fixed Horizon Fund- XXIV Series 4  Growth Option,Active,F ,10.00,INF204KB1DH4,,MF
536012,RFXXIV08DG,Reliance Fixed Horizon Fund XXIV- Series 8- Direct Plan Growth Option,Active,F ,10.00,INF204K013Z1,,MF
536013,RFHXXIV08G,Reliance Fixed Horizon Fund- XXIV Series 8  Growth Option,Active,F ,10.00,INF204K011Z5,,MF
536014,RFHXXIV08D,Reliance Fixed Horizon Fund- XXIV Series 8-  Dividend Payout Option,Active,F ,10.00,INF204K012Z3,,MF
536019,H1846A27DG,HDFC Mutual Fund - HDFC FMP 1846D August 2013(1) - Direct Option- Growth Option,Active,F ,10.00,INF179K01Z92,,MF
536020,H1846A27DD,HDFC FMP 1846D August 2013(1)- Direct Option- Normal Dividend Option,Active,F ,10.00,INF179K010A1,,MF
536021,H1846A27DQ,HDFC FMP 1846D August 2013(1)- Direct Option -Quarterly Dividend Option,Active,F ,10.00,INF179K011A9,,MF
536022,H1846A27RG,HDFC FMP 1846D August 2013(1)- Regular Option- Growth Option,Active,F ,10.00,INF179K013A5,,MF
536023,H1846A27RD,HDFC FMP 1846D August 2013(1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179K014A3,,MF
536024,H1846A27RQ,HDFC FMP 1846D August 2013(1) - Regular Option- - Quarterly Dividend Option,Active,F ,10.00,INF179K015A0,,MF
536025,H1846A27RF,HDFC FMP 1846D August 2013(1)- Regular Option - Flexi Option,Active,F ,10.00,INF179K012A7,,MF
536031,AXISHYD6DG,Axis Hybrid Fund Series 6 (42-months close ended Debt Scheme) Direct Plan Growth,Active,F ,10.00,INF846K01ZE5,,MF
536032,AXISHYD6DP,Axis Hybrid Fund Series 6 (42-months close ended Debt Scheme) Regular Plan Dividend Payout,Active,F ,10.00,INF846K01ZB1,,MF
536033,AXISHYD6GP,Axis Hybrid Fund Series 6 ( 42-months close ended Debt Scheme) Regular Plan Growth,Active,F ,10.00,INF846K01ZC9,,MF
536034,KTKFMP110G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 110 - 370 Days Non Direct Plan- Growth option,Active,F ,10.00,INF174K01ZN3,,MF
536035,KTKFMP110D,Kotak Mahindra Mutual Fund - Kotak FMP 110 - 370 Days Non Direct Plan- Dividend option,Active,F ,10.00,INF174K01ZO1,,MF
536036,KTKFMP110GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 110 - 370 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01ZP8,,MF
536037,KTKFMP110DD,Kotak Mahindra Mutual Fund - Kotak FMP  Series  110 - 370 Days Direct Plan-Dividend option,Active,F ,10.00,INF174K01PU9,,MF
536058,KTKFMP111G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 111 - 370 Days Non Direct Plan- Growth option,Active,F ,10.00,INF174K01ZR4,,MF
536059,KTKFMP111D,Kotak Mahindra Mutual Fund - Kotak FMP 111 - 370 Days Non Direct Plan- Dividend option,Active,F ,10.00,INF174K01PW5,,MF
536060,KTKFMP111GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 111 - 370 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01ZT0,,MF
536068,RFXXIV05DG,Reliance Fixed Horizon Fund XXIV- Series 5- Direct Plan Growth Option,Active,F ,10.00,INF204KA18L9,,MF
536070,RFHXXIV05G,Reliance Fixed Horizon Fund- XXIV Series 5  Growth Option,Active,F ,10.00,INF204KA16L3,,MF
536071,RFHXXIV05D,Reliance Fixed Horizon Fund- XXIV Series 5-  Dividend Payout Option,Active,F ,10.00,INF204KA17L1,,MF
536112,H370A27DQ3,HDFC FMP 370D August 2013 (3)- Direct Option -Quarterly Dividend Option,Active,F ,10.00,INF179KA1WP9,,MF
536114,H370A27RD3,HDFC FMP 370D August 2013 (3) - Regular Option- - Normal Dividend Option,Active,F ,10.00,INF179KA1WK0,,MF
536116,H370A27RF3,HDFC FMP 370D August 2013 (3)- Regular Option - Flexi Option,Active,F ,10.00,INF179KA1WQ7,,MF
536117,RFXXIV11DG,Reliance Fixed Horizon Fund XXIV- Series 11- Direct Plan Growth Option,Active,F ,10.00,INF204KB1DR3,,MF
536119,RFHXXIV11G,Reliance Fixed Horizon Fund- XXIV Series 11  Growth Option,Active,F ,10.00,INF204KB1DP7,,MF
536153,RFXXIV07DG,Reliance Fixed Horizon Fund XXIV- Series 7- Direct Plan Growth Option,Active,F ,10.00,INF204KB1CP9,,MF
536154,RFXXIV07DD,Reliance Fixed Horizon Fund- XXIV Series 7- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1CQ7,,MF
536155,RFHXXIV07G,Reliance Fixed Horizon Fund- XXIV Series 7  Growth Option,Active,F ,10.00,INF204KB1CN4,,MF
536156,RFHXXIV07D,Reliance Fixed Horizon Fund- XXIV Series 7-  Dividend Payout Option,Active,F ,10.00,INF204KB1CO2,,MF
536166,RFXXIV10DG,Reliance Fixed Horizon Fund XXIV- Series 10- Direct Plan Growth Option,Active,F ,10.00,INF204KA10N2,,MF
536168,RFHXXIV10G,Reliance Fixed Horizon Fund- XXIV Series 10 Growth Option,Active,F ,10.00,INF204KA18M7,,MF
536249,RFXXIV15DG,Reliance Fixed Horizon Fund XXIV- Series 15- Direct Plan Growth Option,Active,F ,10.00,INF204KB1DV5,,MF
536251,RFHXXIV15G,Reliance Fixed Horizon Fund- XXIV Series 15-Growth Option,Active,F ,10.00,INF204KB1DT9,,MF
536257,IPRU2136,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan H (Regular Plan Cumulative),Active,F ,10.00,INF109KA1BN3,,MF
536258,IPRU2137,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan H (Regular Plan Dividend),Active,F ,10.00,INF109KA1BO1,,MF
536259,IPRU8336,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan H (Direct Plan Cumulative),Active,F ,10.00,INF109KA1BL7,,MF
536269,AXISHYD7GP,Axis Hybrid Fund Series 7 ( 42-months close ended Debt Scheme) Regular Plan Growth,Active,F ,10.00,INF846K01ZG0,,MF
536270,H1875A27DG,HDFC Mutual Fund - HDFC FMP 1875D August 2013 (1) - Direct Option- Growth Option,Active,F ,10.00,INF179K018E6,,MF
536271,H1875A27DD,HDFC FMP 1875D August 2013 (3)- Direct Option- Normal Dividend Option,Active,F ,10.00,INF179K010F0,,MF
536272,H1875A27DQ,HDFC FMP 1875D August 2013 (1)- Direct Option -Quarterly Dividend Option,Active,F ,10.00,INF179K011F8,,MF
536273,H1875A27DF,HDFC FMP 1875D August 2013 (1)- Direct Option - Flexi Option,Active,F ,10.00,INF179K017E8,,MF
536274,H1875A27RG,HDFC FMP 1875D August 2013 (1)- Regular Option- Growth Option,Active,F ,10.00,INF179K013F4,,MF
536275,H1875A27RD,HDFC FMP 1875D August 2013 (1) - Regular Option- - Normal Dividend Option,Active,F ,10.00,INF179K013E7,,MF
536276,H1875A27RQ,HDFC FMP 1875D August 2013 (1)- Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179K014E5,,MF
536299,H370S27DQ1,HDFC FMP 370D September 2013 (1)- Direct Option -Quarterly Dividend Option,Active,F ,10.00,INF179K018G1,,MF
536300,H370S27DF1,HDFC FMP 370D September 2013 (1)- Direct Option - Flexi Option,Active,F ,10.00,INF179K015G7,,MF
536309,IPRU2140,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan I (Regular Plan Cumulative),Active,F ,10.00,INF109KA1BV6,,MF
536310,IPRU2141,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan I (Regular Plan Dividend),Active,F ,10.00,INF109KA1BW4,,MF
536311,IPRU8340,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan I (Direct Plan Cumulative),Active,F ,10.00,INF109KA1BT0,,MF
536312,IPRU8341,ICICI Prudential Fixed Maturity Plan- Series 69 - 1821 Days Plan I (Direct Plan Dividend),Active,F ,10.00,INF109KA1BU8,,MF
536326,HCPO36MADG,HDFC Capital Protection Oriented Fund - Series I-36M August 2013 - Direct Option- Growth Option,Active,F ,10.00,INF179KB1WJ1,,MF
536327,HCPO36MADD,HDFC Capital Protection Oriented Fund - Series I-36M August 2013 - Direct Option- Dividend Option,Active,F ,10.00,INF179KB1WK9,,MF
536328,HCPO36MARG,HDFC Capital Protection Oriented Fund - Series I-36M August 2013-Regular Option- Growth Option,Active,F ,10.00,INF179KB1WL7,,MF
536329,HCPO36MARD,HDFC Capital Protection Oriented Fund - Series I-36M August 2013- Regular Option-Dividend Option,Active,F ,10.00,INF179KB1WM5,,MF
536330,IPRU2138,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan C - 60 Months Plan - R P C O,Active,F ,10.00,INF109KA1BR4,,MF
536331,IPRU2139,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan C - 60 Months Plan - R P D O,Active,F ,10.00,INF109KA1BS2,,MF
536332,IPRU8338,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan C - 60 Months Plan - D P C O,Active,F ,10.00,INF109KA1BP8,,MF
536333,IPRU8339,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan C - 60 Months Plan - D P C O,Active,F ,10.00,INF109KA1BQ6,,MF
536338,BSLFTPHRDG,Birla Sun Life Fixed Term Plan- Series HR (1096 days)-Direct Plan (Growth),Active,F ,10.00,INF209K019B4,,MF
536339,BSLFTPHRDN,Birla Sun Life Fixed Term Plan- Series HR (1096 days)-Direct Plan ( Normal dividend payout),Active,F ,10.00,INF209K010C1,,MF
536340,BSLFTPHRDQ,Birla Sun Life Fixed Term Plan- HQ (1096 Days)- Direct Plan (Qtly dividend payout),Active,F ,10.00,INF209K011C9,,MF
536341,BSLFTPHRRG,Birla Sun Life  Fixed Term Plan- Series HR (1096 days)- Regular Plan (Growth),Active,F ,10.00,INF209K016B0,,MF
536342,BSLFTPHRRN,Birla Sun Life Fixed Term Plan- Series HR (1096 days)- Regular Plan (Normal  Dividend Payout),Active,F ,10.00,INF209K017B8,,MF
536343,BSLFTPHRRQ,Birla Sun life Fixed Term Plan- Plan- HQ (1096 Days) Regular Plan (Qtly Dividend Payout),Active,F ,10.00,INF209K018B6,,MF
536520,H371S28DG1,HDFC Mutual Fund - HDFC FMP 371D September 2013 (1) - Direct Option- Growth Option,Active,F ,10.00,INF179K010L8,,MF
536521,H371S28DD1,HDFC FMP 371D September 2013 (1)- Direct Option - Normal Dividend Option,Active,F ,10.00,INF179K011L6,,MF
536522,H371S28DQ1,HDFC FMP 371D September 2013 (1)- Direct Option - Quarterly Dividend,Active,F ,10.00,INF179K012L4,,MF
536523,H371S28RG1,HDFC FMP 371D September 2013 (1)- Regular Option- Growth Option,Active,F ,10.00,INF179K014L0,,MF
536524,H371S28RD1,HDFC FMP 371D September 2013 (1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179K015L7,,MF
536525,H371S28RQ1,HDFC FMP 371D September 2013 (1)- Regular Option - Quarterly Dividend Option,Active,F ,10.00,INF179K016L5,,MF
536526,H371S28RF1,HDFC FMP 371D September 2013 (1)- Regular Option - Flexi Option,Active,F ,10.00,INF179K017L3,,MF
536602,RIIISR1DGP,Reliance Mutual Fund - Reliance Yearly Interval Fund II-Series 1 - Direct Plan - Growth,Active,F ,10.00,INF204KA1AI9,,MF
536603,RIIISR1DDP,Reliance Mutual Fund &#173;&#173;- Reliance Yearly Interval Fund II -Series 1- Direct Plan Dividend Payout,Active,F ,10.00,INF204KA1AG3,,MF
536604,RIIISR1DRP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 1- Direct P D R P,Active,F ,10.00,INF204KA1AH1,,MF
536605,RITIISR1GP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 1- Growth Option,Active,F ,10.00,INF204KA1AL3,,MF
536606,RITIISR1DP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 1- Dividend Payout Option,Active,F ,10.00,INF204KA1AJ7,,MF
536607,RITIISR1DR,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 1- Dividend Reinvestment Plan,Active,F ,10.00,INF204KA1AK5,,MF
536613,H370O28RQ1,HDFC Mutual Fund - HDFC FMP 370D October 2013 (1) - Regular Option - Q D O,Active,F ,10.00,INF179K012N0,,MF
536615,TFM44DB,TATA Fixed Maturity Plan Series 44 Scheme D- Plan A - Growth,Active,F ,10.00,INF277K01S43,,MF
536616,TFM44DD,TATA Fixed Maturity Plan Series 44 Scheme D - Direct Plan - Growth,Active,F ,10.00,INF277K01S50,,MF
536618,IPRU2168,ICICI Prudential Capital Protection Oriented Fund - Series IV - Plan D - 60 Months Plan - R P C O,Active,F ,10.00,INF109KA1EF3,,MF
536619,IPRU2169,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan D - 60 Months Plan - R P D O,Active,F ,10.00,INF109KA1EG1,,MF
536620,IPRU8368,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan D - 60 Months Plan - D P C O,Active,F ,10.00,INF109KA1ED8,,MF
536621,IPRU8369,ICICI Prudential Capital Protection Oriented Fund- Series IV - Plan D - 60 Months Plan - D P D O,Active,F ,10.00,INF109KA1EE6,,MF
536640,HCPO36MSDG,HDFC Mutual Fund - HDFC Capital Protection Oriented Fund - Series I-36M Sep 2013 - D O- G O,Active,F ,10.00,INF179KB1YI9,,MF
536641,HCPO36MSDD,HDFC Mutual Fund - HDFC Capital Protection Oriented Fund - Series I-36M Sep 2013 - D O- D O,Active,F ,10.00,INF179KB1YJ7,,MF
536642,HCPO36MSRG,HDFC Mutual Fund - HDFC Capital Protection Oriented Fund - Series I-36M Sep 2013-R O- G O,Active,F ,10.00,INF179KB1YK5,,MF
536643,HCPO36MSRD,HDFC Mutual Fund - HDFC Capital Protection Oriented Fund - Series I-36M Sep 2013- R O-D O,Active,F ,10.00,INF179KB1YL3,,MF
536647,H370O28DQ2,HDFC Mutual Fund - HDFC FMP 370D October 2013 (2) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179K016N1,,MF
536648,H370O28DF2,HDFC Mutual Fund - HDFC FMP 370D October 2013 (2) - Direct Option - Flexi Option,Active,F ,10.00,INF179K017N9,,MF
536678,H372O28DQ1,HDFC Mutual Fund - HDFC FMP 372D October 2013 (1) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179K014O4,,MF
536680,H372O28RD1,HDFC Mutual Fund - HDFC FMP 372D October 2013 (1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179K017O7,,MF
536681,H372O28RQ1,HDFC Mutual Fund - HDFC FMP 372D October 2013 (1) - Regular Option- Quarterly Dividend Option,Active,F ,10.00,INF179K018O5,,MF
536686,RIIISR3DDP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3 - Direct Dividend Payout Plan,Active,F ,10.00,INF204KA1AS8,,MF
536687,RIIISR3DRP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3- Direct Dividend R Plan,Active,F ,10.00,INF204KA1AT6,,MF
536688,RIIISR3DGP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3- Direct Growth Option Plan,Active,F ,10.00,INF204KA1AU4,,MF
536689,RITIISR3DP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3- Dividend Plan,Active,F ,10.00,INF204KA1AV2,,MF
536690,RITIISR3DR,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3- Dividend Reinvestment Plan,Active,F ,10.00,INF204KA1AW0,,MF
536691,RITIISR3GP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 3- Growth Plan,Active,F ,10.00,INF204KA1AX8,,MF
536692,H572O28DG1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Direct Option- Growth Option,Active,F ,10.00,INF179KB1545,,MF
536693,H572O28DD1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1552,,MF
536694,H572O28DQ1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1560,,MF
536695,H572O28DF1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Direct Option- Flexi Option,Active,F ,10.00,INF179KB1537,,MF
536696,H572O28RG1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Regular Option- Growth Option,Active,F ,10.00,INF179KB1586,,MF
536697,H572O28RD1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179KB1511,,MF
536698,H572O28RQ1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Regular Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1529,,MF
536699,H572O28RF1,HDFC Mutual Fund - HDFC FMP 572D October 2013 (1) - Regular Option- Flexi Option,Active,F ,10.00,INF179KB1578,,MF
536713,H370O28DQ3,HDFC Mutual Fund - HDFC FMP 370D October 2013 (3) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179K012R1,,MF
536717,H370O28RF3,HDFC Mutual Fund - HDFC FMP 370D October 2013 (3) - Regular Option- Flexi Option,Active,F ,10.00,INF179K017R0,,MF
536718,IPRU2188,ICICI Prudential Fixed Maturity Plan- Series 70 - 540 Days Plan S (Regular Plan Cumulative),Active,F ,10.00,INF109KB18M6,,MF
536720,IPRU8388,ICICI Prudential Fixed Maturity Plan- Series 70 - 540 Days Plan S(Direct Plan Cumulative),Active,F ,10.00,INF109KB10N1,,MF
536741,H370O28DQ4,HDFC Mutual Fund - HDFC FMP 370D October 2013 (4) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179K010S3,,MF
536742,H370O28DF4,HDFC Mutual Fund - HDFC FMP 370D October 2013 (4) - Direct Option- Flexi Option,Active,F ,10.00,INF179K011S1,,MF
536744,H370O28RD4,HDFC Mutual Fund - HDFC FMP 370D October 2013 (4) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179K013S7,,MF
536745,H370O28RQ4,HDFC Mutual Fund - HDFC FMP 370D October 2013 (4) - Regular Option- Quarterly D O,Active,F ,10.00,INF179K014S5,,MF
536752,RIIISR4DDP,Reliance Mutual Fund - Reliance Interval Fund II- Series 4 - Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KA1AY6,,MF
536753,RIIISR4DRP,Reliance Mutual Fund - Reliance Interval Fund II- Series 4- Direct Plan Dividend Reinvestment O,Active,F ,10.00,INF204KA1AZ3,,MF
536754,RIIISR4DGP,Reliance Mutual Fund - Reliance Interval Fund II- Series 4- Direct Plan Growth Option,Active,F ,10.00,INF204KA1BA4,,MF
536755,RITIISR4DP,Reliance Mutual Fund - Reliance Yearly Interval Fund II- Series 4- Dividend Payout Option,Active,F ,10.00,INF204KA1BB2,,MF
536756,RITIISR4DR,Reliance Mutual Fund - Reliance Interval Fund II- Series 4- Dividend Reinvestment Option,Active,F ,10.00,INF204KA1BC0,,MF
536757,RITIISR4GP,Reliance Mutual Fund - Reliance Interval Fund II- Series 4- Growth Option,Active,F ,10.00,INF204KA1BD8,,MF
536771,H370O28RD5,HDFC Mutual Fund - HDFC FMP 370D October 2013 (5) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179K011T9,,MF
536788,SMFHYCRG,Sundaram Hybrid Fund - Series C- Regular Plan Growth Option,Active,F ,10.00,INF903J01XA9,,MF
536789,SMFHYCHD,Sundaram Hybrid Fund - Series C- Regular Plan Half Yearly Dividend Option,Active,F ,10.00,INF903J01XB7,,MF
536790,SMFHYCYD,Sundaram Hybrid Fund - Series C- Regular Plan Yearly Dividend Option,Active,F ,10.00,INF903J01XC5,,MF
536791,SMFHYCDG,Sundaram Hybrid Fund - Series C- Direct Plan Growth Option,Active,F ,10.00,INF903J01XD3,,MF
536821,RFXXIV24DD,Reliance Fixed Horizon Fund- XXIV Series 24- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KA1594,,MF
536822,RFXXIV24DG,Reliance Fixed Horizon Fund- XXIV Series 24- Direct Plan Growth Option,Active,F ,10.00,INF204KA1586,,MF
536823,RFXXIV25DD,Reliance Fixed Horizon Fund- XXIV Series 25- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1FL1,,MF
536824,RFHXXIV24D,Reliance Fixed Horizon Fund- XXIV Series 24- Dividend Payout Option,Active,F ,10.00,INF204KA1578,,MF
536825,RFXXIV25DG,Reliance Fixed Horizon Fund- XXIV Series 25- Direct Plan Growth Option,Active,F ,10.00,INF204KB1FK3,,MF
536826,RFHXXIV24G,Reliance Fixed Horizon Fund- XXIV Series 24- Growth Option,Active,F ,10.00,INF204KA1560,,MF
536827,RFHXXIV25D,Reliance Fixed Horizon Fund- XXIV Series 25- Dividend Payout Option,Active,F ,10.00,INF204KB1FJ5,,MF
536828,RFHXXIV25G,Reliance Fixed Horizon Fund- XXIV Series 25- Growth Option,Active,F ,10.00,INF204KB1FI7,,MF
536835,H554N28DD1,HDFC FMP 554D November 2013 (1) - Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1AL3,,MF
536859,RFXXV01DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 1- Direct Plan   Growth Option,Active,F ,10.00,INF204KA18H7,,MF
536861,RFHXXV01G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 1- Growth Option,Active,F ,10.00,INF204KA16H1,,MF
536898,IPRU2199,ICICI Prudential Capital Protection Oriented Fund - Series IV - Plan F- 60 Months Plan - Re Pl Cu Op,Active,F ,10.00,INF109KA1GN2,,MF
