Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
935484,925MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AG6,Finance (including NBFCs),Debentures and Bonds
935486,875MFL20,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AH4,Finance (including NBFCs),Debentures and Bonds
935490,950MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AJ0,Finance (including NBFCs),Debentures and Bonds
935492,9MFL2020,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AK8,Finance (including NBFCs),Debentures and Bonds
935498,0MFL2018,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AN2,Finance (including NBFCs),Debentures and Bonds
935500,0MFL2020A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AO0,Finance (including NBFCs),Debentures and Bonds
935502,0MFL2022,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08298,Finance (including NBFCs),Debentures and Bonds
935504,711PFC25,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07539,Finance (including NBFCs),Debentures and Bonds
935506,736PFC25,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07547,Finance (including NBFCs),Debentures and Bonds
935508,727PFC30,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07554,Finance (including NBFCs),Debentures and Bonds
935510,752PFC30,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07562,Finance (including NBFCs),Debentures and Bonds
935512,735PFC35,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07570,Finance (including NBFCs),Debentures and Bonds
935514,760PFC35,Power Finance Corporation Ltd,Active,F ,1000.00,INE134E07588,Finance (including NBFCs),Debentures and Bonds
935520,1050MFL18,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07329,Finance (including NBFCs),Debentures and Bonds
935522,10MFL20A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07337,Finance (including NBFCs),Debentures and Bonds
935526,1075MFL18,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07352,Finance (including NBFCs),Debentures and Bonds
935528,1025MFL20,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07360,Finance (including NBFCs),Debentures and Bonds
935534,1075MFL18A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07394,Finance (including NBFCs),Debentures and Bonds
935536,1025MFL20A,MUTHOOT FINCORP Ltd,Active,F ,1000.00,INE549K07402,Finance (including NBFCs),Debentures and Bonds
935538,689REC25,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JP4,Finance (including NBFCs),Debentures and Bonds
935540,714REC25,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JQ2,Finance (including NBFCs),Debentures and Bonds
935542,709REC30,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JR0,Finance (including NBFCs),Debentures and Bonds
935544,734REC30,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JS8,Finance (including NBFCs),Debentures and Bonds
935546,718REC35,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JT6,Finance (including NBFCs),Debentures and Bonds
935548,743REC35,Rural Electrification Corporation Ltd,Active,F ,1000.00,INE020B07JU4,Finance (including NBFCs),Debentures and Bonds
935556,11KFL18D,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07300,Finance (including NBFCs),Debentures and Bonds
935558,0KFL19E,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07318,Finance (including NBFCs),Debentures and Bonds
935560,1125KFL20F,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07326,Finance (including NBFCs),Debentures and Bonds
935562,1150KFL22G,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08043,Finance (including NBFCs),Debentures and Bonds
935564,0KFL22H,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q08050,Finance (including NBFCs),Debentures and Bonds
935566,707IRFC25,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07793,Other Financial Services,Debentures and Bonds
935568,728IRFC30,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07801,Other Financial Services,Debentures and Bonds
935570,725IRFC35,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07819,Other Financial Services,Debentures and Bonds
935572,732IRFC25,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07827,Other Financial Services,Debentures and Bonds
935574,753IRFC30,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07835,Other Financial Services,Debentures and Bonds
935576,750IRFC35,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07843,Other Financial Services,Debentures and Bonds
935578,714NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EG4,Roads &amp; Highways,Debentures and Bonds
935580,739NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EH2,Roads &amp; Highways,Debentures and Bonds
935582,735NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EI0,Roads &amp; Highways,Debentures and Bonds
935584,76NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EJ8,Roads &amp; Highways,Debentures and Bonds
935586,875MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AQ5,Finance (including NBFCs),Debentures and Bonds
935588,9MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AR3,Finance (including NBFCs),Debentures and Bonds
935590,85MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AS1,Finance (including NBFCs),Debentures and Bonds
935592,9MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AT9,Finance (including NBFCs),Debentures and Bonds
935594,925MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AU7,Finance (including NBFCs),Debentures and Bonds
935596,875MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AV5,Finance (including NBFCs),Debentures and Bonds
935600,0MFL18AII,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AX1,Finance (including NBFCs),Debentures and Bonds
935602,0MFL19AIII,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AY9,Finance (including NBFCs),Debentures and Bonds
935604,0MFL21AIV,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07AZ6,Finance (including NBFCs),Debentures and Bonds
935606,0MFL23AV,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08306,Finance (including NBFCs),Debentures and Bonds
935610,728IREDA26,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07187,Finance (including NBFCs),Debentures and Bonds
935612,749IREDA31,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07195,Finance (including NBFCs),Debentures and Bonds
935614,743IREDA36,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07203,Finance (including NBFCs),Debentures and Bonds
935616,753IREDA26,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07211,Finance (including NBFCs),Debentures and Bonds
935618,774IREDA31,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07229,Finance (including NBFCs),Debentures and Bonds
935620,768IREDA36,Indian Renewable Energy Development Agency Ltd,Active,F ,1000.00,INE202E07237,Finance (including NBFCs),Debentures and Bonds
935626,1025MMFL19C,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07326,Financial Institutions,Debentures and Bonds
935628,1050MMFL19D,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07334,Financial Institutions,Debentures and Bonds
935630,0MMFL20E,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q07342,Financial Institutions,Debentures and Bonds
935632,1050MMFL22F,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08084,Financial Institutions,Debentures and Bonds
935634,0MMFL22G,Muthoottu Mini Financiers Ltd,Active,F ,1000.00,INE101Q08092,Financial Institutions,Debentures and Bonds
935636,702HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AL1,Housing Finance ,Debentures and Bonds
935638,739HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AM9,Housing Finance ,Debentures and Bonds
935640,727HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AN7,Housing Finance ,Debentures and Bonds
935642,764HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AO5,Housing Finance ,Debentures and Bonds
935648,1025KFL18,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07359,Finance (including NBFCs),Debentures and Bonds
935650,11KFL19,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07367,Finance (including NBFCs),Debentures and Bonds
935652,0KFL19,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07375,Finance (including NBFCs),Debentures and Bonds
935654,0KFL20,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07383,Finance (including NBFCs),Debentures and Bonds
935656,115KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07391,Finance (including NBFCs),Debentures and Bonds
935658,0KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07409,Finance (including NBFCs),Debentures and Bonds
935660,704NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EM2,Roads &amp; Highways,Debentures and Bonds
935662,729NHAI26,National Highways Authority Of India,Active,F ,1000.00,INE906B07EN0,Roads &amp; Highways,Debentures and Bonds
935664,739NHAI31A,National Highways Authority Of India,Active,F ,1000.00,INE906B07EO8,Roads &amp; Highways,Debentures and Bonds
935666,769NHAI31,National Highways Authority Of India,Active,F ,1000.00,INE906B07EP5,Roads &amp; Highways,Debentures and Bonds
935668,704HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AQ0,Housing Finance ,Debentures and Bonds
935670,739HUDCO31A,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AR8,Housing Finance ,Debentures and Bonds
935672,729HUDCO26,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AS6,Housing Finance ,Debentures and Bonds
935674,769HUDCO31,Housing &amp; Urban Development Cor [HU,Active,F ,1000.00,INE031A07AT4,Housing Finance ,Debentures and Bonds
935676,704IRFC26,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07876,Other Financial Services,Debentures and Bonds
935678,735IRFC31,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07884,,Debentures and Bonds
935680,729IRFC26,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07892,,Debentures and Bonds
935682,764IRFC31,Indian Railway Finance Corporation,Active,F ,1000.00,INE053F07900,,Debentures and Bonds
935684,704NABARD26,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07040,,Debentures and Bonds
935686,735NABARD31,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07057,,Debentures and Bonds
935688,729NABARD26,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07024,,Debentures and Bonds
935690,764NABARD31,National Bank for Agriculture and Rural Development,Active,F ,1000.00,INE261F07032,,Debentures and Bonds
935692,850MFL18,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BA7,,Debentures and Bonds
935694,875MFL19,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BB5,,Debentures and Bonds
935696,825MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BC3,,Debentures and Bonds
935698,875MFL18A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BD1,,Debentures and Bonds
935700,9MFL19A,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BE9,,Debentures and Bonds
935702,850MFL21,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BF6,,Debentures and Bonds
935706,0MFL17A2,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BH2,,Debentures and Bonds
935708,0MFL18A3,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BI0,,Debentures and Bonds
935710,0MFL19A4,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G07BJ8,,Debentures and Bonds
935712,0MFL23A5,MUTHOOT FINANCE Ltd,Active,F ,1000.00,INE414G08314,,Debentures and Bonds
935714,1025SFL18,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07094,,Debentures and Bonds
935716,0SFL18,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07102,,Debentures and Bonds
935718,105SFL19,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07110,,Debentures and Bonds
935720,105SFL19A,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07128,,Debentures and Bonds
935722,0SFL19,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07136,,Debentures and Bonds
935724,11SFL20,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07144,,Debentures and Bonds
935726,11SFL20A,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07151,,Debentures and Bonds
935728,0SFL20,Sakthi Finance Ltd,Active,F ,1000.00,INE302E07169,,Debentures and Bonds
935730,834MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LP6,,Debentures and Bonds
935732,844MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LQ4,,Debentures and Bonds
935734,844MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LR2,,Debentures and Bonds
935736,853MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LS0,,Debentures and Bonds
935738,853MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LT8,,Debentures and Bonds
935740,872MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LU6,,Debentures and Bonds
935742,86MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LV4,,Debentures and Bonds
935744,87MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LW2,,Debentures and Bonds
935746,87MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LX0,,Debentures and Bonds
935748,88MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LY8,,Debentures and Bonds
935750,88MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08LZ5,,Debentures and Bonds
935752,9MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MA6,,Debentures and Bonds
935754,MMFSL21,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MC2,,Debentures and Bonds
935756,MMFSL23,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08ME8,,Debentures and Bonds
935758,MMFSL26,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MF5,,Debentures and Bonds
935760,MMFSL26A,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000.00,INE774D08MG3,,Debentures and Bonds
935764,975KFL18,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07425,,Debentures and Bonds
935766,0KFL18,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07433,,Debentures and Bonds
935768,11KFL19A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07441,,Debentures and Bonds
935770,0KFL19A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07458,,Debentures and Bonds
935772,0KFL20A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07466,,Debentures and Bonds
935774,1115KFL22,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07474,,Debentures and Bonds
935776,0KFL22A,Kosamattam Finance Ltd,Active,F ,1000.00,INE403Q07482,,Debentures and Bonds
935778,95EHFL19,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07178,,Debentures and Bonds
935780,0EHFL19,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07186,,Debentures and Bonds
935782,975EHFL21,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07194,,Debentures and Bonds
935784,0EHFL21,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07202,,Debentures and Bonds
935786,957EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07210,,Debentures and Bonds
935788,10EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07228,,Debentures and Bonds
935790,0EHFL26,Edelweiss Housing Finance Ltd,Active,F ,1000.00,INE530L07236,,Debentures and Bonds
935792,874DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HK3,,Debentures and Bonds
935794,883DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HL1,,Debentures and Bonds
935796,874DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HM9,,Debentures and Bonds
935798,888DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HN7,,Debentures and Bonds
935800,874DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HO5,,Debentures and Bonds
935802,893DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HP2,,Debentures and Bonds
935804,910DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HQ0,,Debentures and Bonds
935806,920DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HR8,,Debentures and Bonds
935808,910DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HS6,,Debentures and Bonds
935810,925DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HT4,,Debentures and Bonds
935812,910DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HU2,,Debentures and Bonds
935814,930DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HV0,,Debentures and Bonds
935816,0DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HW8,,Debentures and Bonds
935818,0DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HX6,,Debentures and Bonds
935820,0DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07HZ1,,Debentures and Bonds
935822,0DHFL26A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IA2,,Debentures and Bonds
935824,0DHFL26B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IB0,,Debentures and Bonds
935826,0DHFL19C,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IC8,,Debentures and Bonds
935828,0DHFL19D,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07ID6,,Debentures and Bonds
935830,905DHFL19A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IJ3,,Debentures and Bonds
935832,910DHFL19B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IK1,,Debentures and Bonds
935834,905DHFL21A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IL9,,Debentures and Bonds
935836,915DHFL21B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IM7,,Debentures and Bonds
935838,905DHFL23A,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IN5,,Debentures and Bonds
935840,925DHFL23B,Dewan Housing Finance Corpn Ltd,Active,F ,1000.00,INE202B07IO3,,Debentures and Bonds
935842,855IBHFL19A,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07FY8,,Debentures and Bonds
935844,865IBHFL19B,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07FZ5,,Debentures and Bonds
935846,87IBHFL19C,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GA6,,Debentures and Bonds
935848,0IBHFL2019,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GD0,,Debentures and Bonds
935850,875IBHFL21A,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GE8,,Debentures and Bonds
935852,89IBHFL21B,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GF5,,Debentures and Bonds
935854,0IBHFL21,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GH1,,Debentures and Bonds
935856,865IBHFL26,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GJ7,,Debentures and Bonds
935858,885IBHFL26A,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GK5,,Debentures and Bonds
935860,9IBHFL26B,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GL3,,Debentures and Bonds
935862,0IBHFL26,INDIABULLS HOUSING FINANCE Ltd,Active,F ,1000.00,INE148I07GN9,,Debentures and Bonds
